project_name,gen_tech,balancing_area,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor,start_year,fixed_o_m,variable_o_m,overnight_cost,real_name
mazatepec,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,220.0,169.026,119.0,operational,,,32-poza_rica,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,mazatepec
industrial_caborca_u1,gas_turbine_diesel,04-noroeste,18.5969781,0.0,0.0922,0.055,12.0,11.7,120.0,operational,d_naciona,diesel,01-hermosillo,3.19,0.975,2015.0,20058.0,3.432,1085000.0,industrial_caborca
industrial_caborca_u2,gas_turbine_diesel,04-noroeste,18.5969781,0.0,0.0922,0.055,30.0,29.25,121.0,operational,d_naciona,diesel,01-hermosillo,3.19,0.975,2015.0,20058.0,3.432,1085000.0,industrial_caborca
mazatlan_ii_u1,thermal_fuel_oil,04-noroeste,9.433249763,0.0,0.1144,0.071,158.0,147.89,122.0,operational,c_n_maza,fuel_oil,06-mazatlan,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,mazatlan_ii
mazatlan_ii_u2,thermal_fuel_oil,04-noroeste,9.433249763,0.0,0.1144,0.071,158.0,147.89,123.0,operational,c_n_maza,fuel_oil,06-mazatlan,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,mazatlan_ii
mazatlan_ii_u3,thermal_fuel_oil,04-noroeste,9.433249763,0.0,0.1144,0.071,300.0,285.9,124.0,operational,c_n_maza,fuel_oil,06-mazatlan,2.2,0.953,2015.0,32104.6,2.688,1728420.0,mazatlan_ii
el_novillo,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,135.0,33.24375,125.0,operational,,,01-hermosillo,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,el_novillo
naco_nogales,combined_cycle_natural_gas,04-noroeste,6.378673649,0.0,0.0696,0.077,258.0,251.29,126.0,operational,zzon_noro,natural_gas,02-cananea,3.02,0.973992248,2015.0,16024.8,3.05,910280.0,naco_nogales
necaxa,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,109.0,83.7447,127.0,operational,,,32-poza_rica,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,necaxa
puerto_libertad_u1,thermal_fuel_oil,04-noroeste,9.343409289,0.0,0.1144,0.071,158.0,147.89,128.0,operational,c_n_plibe,fuel_oil,01-hermosillo,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,puerto_libertad
puerto_libertad_u2,thermal_fuel_oil,04-noroeste,9.343409289,0.0,0.1144,0.071,158.0,147.89,129.0,operational,c_n_plibe,fuel_oil,01-hermosillo,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,puerto_libertad
puerto_libertad_u3,thermal_fuel_oil,04-noroeste,9.343409289,0.0,0.1144,0.071,158.0,147.89,130.0,operational,c_n_plibe,fuel_oil,01-hermosillo,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,puerto_libertad
puerto_libertad_u4,thermal_fuel_oil,04-noroeste,9.343409289,0.0,0.1144,0.071,158.0,147.89,131.0,operational,c_n_plibe,fuel_oil,01-hermosillo,3.13,0.936012658,2015.0,32104.6,2.688,1728420.0,puerto_libertad
comedero,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,100.0,24.625,132.0,operational,,,05-culiacan,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,comedero
topolobampo_ii_u1,thermal_fuel_oil,04-noroeste,9.253568815,0.0,0.1144,0.071,160.0,149.76,133.0,operational,c_n_topo,fuel_oil,04-los_mochis,3.13,0.936,2015.0,32104.6,2.688,1728420.0,topolobampo_ii
topolobampo_ii_u2,thermal_fuel_oil,04-noroeste,9.253568815,0.0,0.1144,0.071,160.0,149.76,134.0,operational,c_n_topo,fuel_oil,04-los_mochis,3.13,0.936,2015.0,32104.6,2.688,1728420.0,topolobampo_ii
yecora_u1,internal_combustion_fuel_oil,04-noroeste,10.96053782,0.0,0.1123,0.074,0.25,0.23,135.0,operational,c_n_guay,fuel_oil,03-obregon,3.16,0.92,2015.0,53203.8,6.63,3167700.0,yecora
yecora_u2,internal_combustion_fuel_oil,04-noroeste,10.96053782,0.0,0.1123,0.074,0.25,0.23,136.0,operational,c_n_guay,fuel_oil,03-obregon,3.16,0.92,2015.0,53203.8,6.63,3167700.0,yecora
yecora_u3,internal_combustion_fuel_oil,04-noroeste,10.96053782,0.0,0.1123,0.074,0.6,0.55,137.0,operational,c_n_guay,fuel_oil,03-obregon,3.16,0.916666667,2015.0,53203.8,6.63,3167700.0,yecora
yecora_u4,internal_combustion_fuel_oil,04-noroeste,10.96053782,0.0,0.1123,0.074,0.7,0.64,138.0,operational,c_n_guay,fuel_oil,03-obregon,3.16,0.914285714,2015.0,53203.8,6.63,3167700.0,yecora
altamira_ii,combined_cycle_natural_gas,06-noreste,6.648195071,0.0,0.0696,0.077,495.0,480.65,139.0,operational,gn_altam,natural_gas,19-huasteca,2.72,0.971010101,2015.0,16024.8,3.05,910280.0,altamira_ii
altamira_iii_y_iv,combined_cycle_natural_gas,06-noreste,6.558354598,0.0,0.0696,0.077,1036.0,1004.92,140.0,operational,gn_altam,natural_gas,19-huasteca,2.69,0.97,2015.0,16024.8,3.05,910280.0,altamira_iii_y_iv
altamira_v,combined_cycle_natural_gas,06-noreste,6.648195071,0.0,0.0696,0.077,1121.0,1087.37,141.0,operational,gn_altam,natural_gas,19-huasteca,2.69,0.97,2015.0,16024.8,3.05,910280.0,altamira_v
altamira_u3,thermal_fuel_oil,06-noreste,9.972292603,0.0,0.1144,0.071,250.0,234.0,142.0,operational,c_n_alta,fuel_oil,19-huasteca,3.13,0.936,2015.0,32104.6,2.688,1728420.0,altamira
altamira_u4,thermal_fuel_oil,06-noreste,9.972292603,0.0,0.1144,0.071,250.0,234.0,143.0,operational,c_n_alta,fuel_oil,19-huasteca,3.13,0.936,2015.0,32104.6,2.688,1728420.0,altamira
carbon_ii_u1,carboelectric_coal,06-noreste,9.163728341,0.0,0.1171,0.064,350.0,334.95,144.0,operational,ca_i_car2,coal,12-rio_escondido,2.46,0.957,2015.0,36463.6,3.782,1899339.0,carbon_ii
carbon_ii_u2,carboelectric_coal,06-noreste,9.163728341,0.0,0.1171,0.064,350.0,334.95,145.0,operational,ca_i_car2,coal,12-rio_escondido,2.46,0.957,2015.0,36463.6,3.782,1899339.0,carbon_ii
carbon_ii_u3,carboelectric_coal,06-noreste,9.163728341,0.0,0.1171,0.064,350.0,334.95,146.0,operational,ca_i_car2,coal,12-rio_escondido,2.46,0.957,2015.0,36463.6,3.782,1899339.0,carbon_ii
carbon_ii_u4,carboelectric_coal,06-noreste,9.163728341,0.0,0.1171,0.064,350.0,334.95,147.0,operational,ca_i_car2,coal,12-rio_escondido,2.46,0.957,2015.0,36463.6,3.782,1899339.0,carbon_ii
bacurato,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,92.0,22.655,148.0,operational,,,04-los_mochis,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,bacurato
humaya,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,90.0,22.1625,149.0,operational,,,05-culiacan,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,humaya
cupatitzio,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,80.0,61.464,150.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,cupatitzio
fundidora,gas_turbine_natural_gas,06-noreste,19.40554237,0.0,0.0922,0.055,12.0,11.7,151.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,fundidora
huinala_ii,combined_cycle_natural_gas,06-noreste,5.92947128,0.0,0.0696,0.077,471.18,457.52,152.0,operational,g_ahnrr,natural_gas,16-monterrey,2.72,0.971008956,2015.0,16024.8,3.05,910280.0,huinala_ii
huinala,combined_cycle_natural_gas,06-noreste,8.804366445,0.0,0.0696,0.077,377.66,366.33,153.0,operational,g_ahnrr,natural_gas,16-monterrey,2.73,0.96999947,2015.0,16024.8,3.05,910280.0,huinala
huinala_tg,gas_turbine_natural_gas,06-noreste,10.15197355,0.0,0.0922,0.055,150.0,148.35,154.0,operational,g_ahnrr,natural_gas,16-monterrey,3.2,0.989,2015.0,7634.45,3.432,622320.0,huinala_tg
lerma,hydroelectric,01-central,0.0,0.0,0.03,0.01,74.0,56.8542,155.0,operational,,,31-central,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,lerma
leona_u1,gas_turbine_natural_gas,06-noreste,19.94458521,0.0,0.0922,0.055,12.0,11.7,156.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,leona
leona_u2,gas_turbine_natural_gas,06-noreste,19.94458521,0.0,0.0922,0.055,12.0,11.7,157.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,leona
santa_rosa,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,70.0,53.781,158.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,santa_rosa
monclova_u1,gas_turbine_natural_gas,06-noreste,16.80016862,0.0,0.0922,0.055,18.0,17.55,159.0,operational,g_ahnrr,natural_gas,12-rio_escondido,3.19,0.975,2015.0,7634.45,3.432,622320.0,monclova
monclova_u2,gas_turbine_natural_gas,06-noreste,16.80016862,0.0,0.0922,0.055,30.0,29.25,160.0,operational,g_ahnrr,natural_gas,12-rio_escondido,3.19,0.975,2015.0,7634.45,3.432,622320.0,monclova
monterrey_iii,combined_cycle_natural_gas,06-noreste,6.917716493,0.0,0.0696,0.077,449.0,435.98,161.0,operational,g_ahnrr,natural_gas,16-monterrey,2.72,0.971002227,2015.0,16024.8,3.05,910280.0,monterrey_iii
rio_bravo,combined_cycle_natural_gas,06-noreste,9.433249763,0.0,0.0696,0.077,211.123,205.63,162.0,operational,g_ahnrr,natural_gas,14-reynosa,3.02,0.973981992,2015.0,16024.8,3.05,910280.0,rio_bravo
rio_bravo_tc,thermal_natural_gas,06-noreste,9.612930706,0.0,0.1144,0.071,300.0,285.9,163.0,operational,g_ahnrr,natural_gas,14-reynosa,2.2,0.953,2015.0,37694.0,2.688,1860700.0,rio_bravo_tc
rio_bravo_ii,combined_cycle_natural_gas,06-noreste,6.917716493,0.0,0.0696,0.077,495.0,480.65,164.0,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971010101,2015.0,16024.8,3.05,910280.0,rio_bravo_ii
rio_bravo_iii,combined_cycle_natural_gas,06-noreste,6.827876019,0.0,0.0696,0.077,495.0,480.65,165.0,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971010101,2015.0,16024.8,3.05,910280.0,rio_bravo_iii
rio_bravo_iv,combined_cycle_natural_gas,06-noreste,6.827876019,0.0,0.0696,0.077,500.0,485.5,166.0,operational,g_ahnrr,natural_gas,15-matamoros,2.72,0.971,2015.0,16024.8,3.05,910280.0,rio_bravo_iv
rio_escondido,carboelectric_coal,06-noreste,9.253568815,0.0,0.1171,0.064,1200.0,1148.4,167.0,operational,ca_rioes,coal,12-rio_escondido,2.46,0.957,2015.0,36463.6,3.782,1899339.0,rio_escondido
saltillo,combined_cycle_natural_gas,06-noreste,6.738035545,0.0,0.0696,0.077,247.5,239.83,168.0,operational,g_ahnrr,natural_gas,17-saltillo,4.43,0.969010101,2015.0,16024.8,3.05,910280.0,saltillo
tamazunchale,combined_cycle_natural_gas,06-noreste,6.558354598,0.0,0.0696,0.077,1135.0,1100.95,169.0,operational,gn_tamazu,natural_gas,20-tamazunchale,2.69,0.97,2015.0,16024.8,3.05,910280.0,tamazunchale
tecnologico,gas_turbine_diesel,06-noreste,13.65575204,0.0,0.0922,0.055,26.0,25.35,170.0,operational,d_naciona,diesel,16-monterrey,3.19,0.975,2015.0,20058.0,3.432,1085000.0,tecnologico
universidad_u1,gas_turbine_natural_gas,06-noreste,17.78841384,0.0,0.0922,0.055,12.0,11.7,171.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,universidad
universidad_u2,gas_turbine_natural_gas,06-noreste,17.78841384,0.0,0.0922,0.055,12.0,11.7,172.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,universidad
el_sauz_ii,combined_cycle_natural_gas,03-occidental,7.456759336,0.0,0.0696,0.077,495.0,480.65,173.0,operational,g_sauzqro,natural_gas,30-queretaro,2.72,0.971010101,2015.0,16024.8,3.05,910280.0,el_sauz_ii
la_amistad,hydroelectric,06-noreste,0.0,0.0,0.03,0.01,66.0,50.7078,174.0,operational,,,12-rio_escondido,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,la_amistad
cobano,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,60.0,46.098,175.0,operational,,,29-lazaro_cardenas,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,cobano
el_fuerte,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,59.4,14.62725,176.0,operational,,,04-los_mochis,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,el_fuerte
colimilla,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,51.2,39.33696,177.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,colimilla
tepexic,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,39.0,29.9637,178.0,operational,,,34-puebla,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,tepexic
cogcoracion_salamanca,gas_turbine_natural_gas,03-occidental,10.60117592,0.0,0.0922,0.055,393.0,388.68,179.0,operational,g_petsal,natural_gas,26-salamanca,3.2,0.989007634,2015.0,7634.45,3.432,622320.0,cogcoracion_salamanca
patla,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,37.0,28.4271,180.0,operational,,,32-poza_rica,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,patla
tuxpango,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,36.0,27.6588,181.0,operational,,,36-temascal,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,tuxpango
compania_de_energia_mexicana,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,36.0,27.6588,182.0,operational,,,32-poza_rica,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,compania_de_energia_mexicana
el_sauz,combined_cycle_natural_gas,03-occidental,6.198992701,0.0,0.0696,0.077,591.0,575.04,183.0,operational,g_sauzqro,natural_gas,30-queretaro,2.96,0.972994924,2015.0,16024.8,3.05,910280.0,el_sauz
huicot,internal_combustion_fuel_oil,03-occidental,9.253568815,0.0,0.1123,0.074,1.18,1.08,184.0,operational,c_i_manza,fuel_oil,22-tepic,3.16,0.915254237,2015.0,53203.8,6.63,3167700.0,huicot
falcon,hydroelectric,06-noreste,0.0,0.0,0.03,0.01,31.5,24.20145,185.0,operational,,,13-nuevo_laredo,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,falcon
electricidad_del_golfo,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,30.0,23.049,186.0,operational,,,36-temascal,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,electricidad_del_golfo
mexicana_de_hidroelectricidad_mexhidro,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,30.0,23.049,187.0,operational,,,35-acapulco,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,mexicana_de_hidroelectricidad_mexhidro
chilapan,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,26.0,19.9758,188.0,operational,,,37-coatzacoalcos,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,chilapan
los_azufres,geothermal,03-occidental,0.0,0.0,0.0512,0.141,210.0,197.19,189.0,operational,,,28-carapan,0.06,0.939,2015.0,87118.0,0.06,2038100.0,los_azufres
los_azufres_u2,geothermal,03-occidental,0.0,0.0,0.0512,0.141,5.0,4.7,190.0,operational,,,28-carapan,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_azufres
los_azufres_u6,geothermal,03-occidental,0.0,0.0,0.0512,0.141,5.0,4.7,191.0,operational,,,28-carapan,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_azufres
los_azufres_u8,geothermal,03-occidental,0.0,0.0,0.0512,0.141,5.0,4.7,192.0,operational,,,28-carapan,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_azufres
manzanillo_central,thermal_fuel_oil,03-occidental,9.433249763,0.0,0.1144,0.071,700.0,667.1,193.0,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953,2015.0,32104.6,2.688,1728420.0,manzanillo_central
manzanillo_u3_tc,thermal_fuel_oil,03-occidental,9.433249763,0.0,0.1144,0.071,300.0,285.9,194.0,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953,2015.0,32104.6,2.688,1728420.0,manzanillo_tc
manzanillo_u4_tc,thermal_fuel_oil,03-occidental,9.433249763,0.0,0.1144,0.071,300.0,285.9,195.0,operational,c_i_manza,fuel_oil,27-manzanillo,2.2,0.953,2015.0,32104.6,2.688,1728420.0,manzanillo_tc
manzanillo_p1,combined_cycle_natural_gas,03-occidental,6.198992701,0.0,0.0696,0.077,726.954,707.33,196.0,operational,g_petsal,natural_gas,27-manzanillo,2.96,0.97300517,2015.0,16024.8,3.05,910280.0,manzanillo_p1
manzanillo_p2,combined_cycle_natural_gas,03-occidental,6.198992701,0.0,0.0696,0.077,726.954,707.33,197.0,operational,g_petsal,natural_gas,27-manzanillo,2.96,0.97300517,2015.0,16024.8,3.05,910280.0,manzanillo_p2
petacalco,carboelectric_coal,03-occidental,8.804366445,0.0,0.1171,0.064,2778.36,2658.89,198.0,operational,ca_i_peta,coal,29-lazaro_cardenas,2.46,0.956999813,2015.0,36463.6,3.782,1899339.0,petacalco
boquilla,hydroelectric,05-norte,0.0,0.0,0.03,0.01,25.0,19.2075,199.0,operational,,,09-chihuahua,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,boquilla
el_retiro,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,21.0,16.1343,200.0,operational,,,39-grijalva,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,el_retiro
salamanca_u3,thermal_fuel_oil,03-occidental,9.972292603,0.0,0.1144,0.071,300.0,285.9,201.0,operational,c_n_sala,fuel_oil,26-salamanca,2.2,0.953,2015.0,32104.6,2.688,1728420.0,salamanca
salamanca_u4,thermal_fuel_oil,03-occidental,9.972292603,0.0,0.1144,0.071,250.0,234.0,202.0,operational,c_n_sala,fuel_oil,26-salamanca,3.13,0.936,2015.0,32104.6,2.688,1728420.0,salamanca
primero_empresa_minera,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,19.73,4.8585125,203.0,operational,,,05-culiacan,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,primero_empresa_minera
oviachic,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,19.2,4.728,204.0,operational,,,03-obregon,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,oviachic
proveedora_de_electricidad_de_occidente,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,19.0,14.5977,205.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,proveedora_de_electricidad_de_occidente
villa_de_reyes_u1,thermal_fuel_oil,03-occidental,9.523090232,0.0,0.1144,0.071,350.0,333.55,206.0,operational,c_n_vrey,fuel_oil,25-san_luis_potosi,2.2,0.953,2015.0,32104.6,2.688,1728420.0,villa_de_reyes
villa_de_reyes_u2,thermal_fuel_oil,03-occidental,9.523090232,0.0,0.1144,0.071,350.0,333.55,207.0,operational,c_n_vrey,fuel_oil,25-san_luis_potosi,2.2,0.953,2015.0,32104.6,2.688,1728420.0,villa_de_reyes
el_salto,hydroelectric,06-noreste,0.0,0.0,0.03,0.01,18.0,13.8294,208.0,operational,,,18-valles,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,el_salto
botello,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,18.0,13.8294,209.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,botello
minas,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,15.0,11.5245,210.0,operational,,,36-temascal,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,minas
sanalona,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,14.0,3.4475,211.0,operational,,,05-culiacan,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,sanalona
platanal,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,12.6,9.68058,212.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,platanal
procesamiento_energetico_mexicano,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,11.3,8.68179,213.0,operational,,,36-temascal,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,procesamiento_energetico_mexicano
encanto,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,10.0,7.683,214.0,operational,,,32-poza_rica,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,encanto
cerveceria_cuauhtemoc-moctezuma_planta_orizaba,hydroelectric,00-autoabasto,0.0,0.0,0.03,0.01,10.0,7.683,215.0,operational,,,00-autoabasto_local,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,cerveceria_cuauhtemoc-moctezuma_planta_orizaba
dos_bocas_u1,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,63.0,61.05,216.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619,2015.0,16024.8,3.05,910280.0,dos_bocas
dos_bocas_u2,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,63.0,61.05,217.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619,2015.0,16024.8,3.05,910280.0,dos_bocas
dos_bocas_u3,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,63.0,61.05,218.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619,2015.0,16024.8,3.05,910280.0,dos_bocas
dos_bocas_u4,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,63.0,61.05,219.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969047619,2015.0,16024.8,3.05,910280.0,dos_bocas
dos_bocas_u5,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,100.0,96.9,220.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969,2015.0,16024.8,3.05,910280.0,dos_bocas
dos_bocas_u6,combined_cycle_natural_gas,02-oriental,9.882452129,0.0,0.0696,0.077,100.0,96.9,221.0,operational,g_2boca,natural_gas,33-veracruz,4.43,0.969,2015.0,16024.8,3.05,910280.0,dos_bocas
mocuzari,hydroelectric,04-noroeste,0.0,0.0,0.03,0.01,9.6,2.364,222.0,operational,,,03-obregon,0.0,0.24625,2015.0,24967.8,0.0,1910425.0,mocuzari
hidroelectricidad_del_pacifico,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,9.15,7.029945,223.0,operational,,,27-manzanillo,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,hidroelectricidad_del_pacifico
puente_grande,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,9.0,6.9147,224.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,puente_grande
la_mata_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.0,30.5694,225.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,la_mata_pie
la_venta_i-ii,wind,02-oriental,0.0,0.0,0.0,0.0,84.2,25.23474,226.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,la_venta_i-ii
la_venta_iii_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.85,30.824145,227.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,la_venta_iii_pie
laguna_verde_central,nuclear_uranium,02-oriental,9.343409289,0.0,0.1068,0.114,1510.0,1457.15,228.0,operational,nuc,uranium,33-veracruz,2.25,0.965,2015.0,98040.5,2.25,6405301.0,laguna_verde_central
los_humeros_central,geothermal,02-oriental,0.0,0.0,0.0512,0.141,53.6,50.33,229.0,operational,,,34-puebla,0.06,0.938992537,2015.0,87118.0,0.06,2038100.0,los_humeros_central
los_humeros_u3,geothermal,02-oriental,0.0,0.0,0.0512,0.141,5.0,4.7,230.0,operational,,,34-puebla,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_humeros
los_humeros_u6,geothermal,02-oriental,0.0,0.0,0.0512,0.141,5.0,4.7,231.0,operational,,,34-puebla,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_humeros
los_humeros_u8,geothermal,02-oriental,0.0,0.0,0.0512,0.141,5.0,4.7,232.0,operational,,,34-puebla,0.06,0.94,2015.0,87118.0,0.06,2038100.0,los_humeros
zumpimito,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,8.4,6.45372,233.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,zumpimito
hidroelectrica_arco_iris,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,8.4,6.45372,234.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,hidroelectrica_arco_iris
colotlipa,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,8.0,6.1464,235.0,operational,,,35-acapulco,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,colotlipa
oaxaca_i_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.0,30.5694,236.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,oaxaca_i_pie
oaxaca_ii_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.0,30.5694,237.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,oaxaca_ii_pie
oaxaca_iii_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.0,30.5694,238.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,oaxaca_iii_pie
oaxaca_iv_pie,wind,02-oriental,0.0,0.0,0.0,0.0,102.0,30.5694,239.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,oaxaca_iv_pie
alameda,hydroelectric,01-central,0.0,0.0,0.03,0.01,6.99,5.370417,240.0,operational,,,31-central,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,alameda
intermedia,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,5.32,4.087356,241.0,operational,,,23-guadalajara,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,intermedia
bombana,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,5.24,4.025892,242.0,operational,,,39-grijalva,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,bombana
poza_rica_u1,thermal_fuel_oil,02-oriental,12.93702825,0.0,0.1144,0.071,39.0,36.54,243.0,operational,c_n_poza,fuel_oil,32-poza_rica,3.94,0.936923077,2015.0,32104.6,2.688,1728420.0,poza_rica
